method,m,i,step,cost,time
sampled,10,4,276,7.351079940795898,16.770188093185425
sampled,10,4,277,7.100541114807129,16.770188093185425
sampled,10,4,278,7.065391540527344,16.770188093185425
sampled,10,4,279,7.459698677062988,16.770188093185425
sampled,10,4,280,7.373174667358398,16.770188093185425
sampled,10,4,281,7.125494003295898,16.770188093185425
sampled,10,4,282,7.144251823425293,16.770188093185425
sampled,10,4,283,7.144251823425293,16.770188093185425
sampled,10,4,284,7.163332939147949,16.770188093185425
sampled,10,4,285,6.76179313659668,16.770188093185425
sampled,10,4,286,7.576936721801758,16.770188093185425
sampled,10,4,287,7.576936721801758,16.770188093185425
sampled,10,4,288,7.855481147766113,16.770188093185425
sampled,10,4,289,7.040337085723877,16.770188093185425
sampled,10,4,290,7.025233268737793,16.770188093185425
sampled,10,4,291,7.068388938903809,16.770188093185425
sampled,10,4,292,7.051451683044434,16.770188093185425
sampled,10,4,293,6.991621494293213,16.770188093185425
sampled,10,4,294,7.222471714019775,16.770188093185425
sampled,10,4,295,7.222471714019775,16.770188093185425
sampled,10,4,296,6.861153602600098,16.770188093185425
sampled,10,4,297,6.630303382873535,16.770188093185425
sampled,10,4,298,6.6243438720703125,16.770188093185425
sampled,10,4,299,6.687376976013184,16.770188093185425
sampled,10,4,300,6.813520431518555,16.770188093185425
sampled,10,4,301,7.065371513366699,16.770188093185425
sampled,10,4,302,6.813520431518555,16.770188093185425
sampled,10,4,303,7.045227527618408,16.770188093185425
sampled,10,4,304,6.813520431518555,16.770188093185425
sampled,10,4,305,7.129161357879639,16.770188093185425
sampled,10,4,306,7.426217555999756,16.770188093185425
sampled,10,4,307,7.541641712188721,16.770188093185425
sampled,10,4,308,7.406879901885986,16.770188093185425
sampled,10,4,309,7.817480564117432,16.770188093185425
sampled,10,4,310,7.501840591430664,16.770188093185425
sampled,10,4,311,7.526595115661621,16.770188093185425
sampled,10,4,312,7.370453834533691,16.770188093185425
sampled,10,4,313,7.426848411560059,16.770188093185425
sampled,10,4,314,7.466388702392578,16.770188093185425
sampled,10,4,315,7.793666839599609,16.770188093185425
sampled,10,4,316,7.978869915008545,16.770188093185425
sampled,10,4,317,7.883215427398682,16.770188093185425
sampled,10,4,318,7.883864879608154,16.770188093185425
sampled,10,4,319,7.901391506195068,16.770188093185425
sampled,10,4,320,8.163036346435547,16.770188093185425
sampled,10,4,321,8.14551067352295,16.770188093185425
sampled,10,4,322,8.196266174316406,16.770188093185425
sampled,10,4,323,8.196266174316406,16.770188093185425
sampled,10,4,324,8.219939231872559,16.770188093185425
sampled,10,4,325,8.180398941040039,16.770188093185425
sampled,10,4,326,8.16585922241211,16.770188093185425
sampled,10,4,327,8.201250076293945,16.770188093185425
sampled,10,4,328,8.258495330810547,16.770188093185425
sampled,10,4,329,8.384506225585938,16.770188093185425
sampled,10,4,330,7.894322872161865,16.770188093185425
sampled,10,4,331,7.896910667419434,16.770188093185425
sampled,10,4,332,7.351744174957275,16.770188093185425
sampled,10,4,333,7.467329025268555,16.770188093185425
sampled,10,4,334,7.4165449142456055,16.770188093185425
sampled,10,4,335,7.547243118286133,16.770188093185425
sampled,10,4,336,7.499029636383057,16.770188093185425
sampled,10,4,337,7.538569450378418,16.770188093185425
sampled,10,4,338,7.746495246887207,16.770188093185425
sampled,10,4,339,7.769530773162842,16.770188093185425
sampled,10,4,340,7.561604976654053,16.770188093185425
sampled,10,4,341,7.722970962524414,16.770188093185425
sampled,10,4,342,7.228004455566406,16.770188093185425
sampled,10,4,343,7.2921953201293945,16.770188093185425
sampled,10,4,344,7.573729038238525,16.770188093185425
sampled,10,4,345,7.573729038238525,16.770188093185425
sampled,10,4,346,7.650968551635742,16.770188093185425
sampled,10,4,347,7.791503429412842,16.770188093185425
sampled,10,4,348,7.762538909912109,16.770188093185425
sampled,10,4,349,7.566334247589111,16.770188093185425
sampled,10,4,350,7.329864501953125,16.770188093185425
sampled,10,4,351,7.504642963409424,16.770188093185425
sampled,10,4,352,7.44443416595459,16.770188093185425
sampled,10,4,353,7.406456470489502,16.770188093185425
sampled,10,4,354,7.360522270202637,16.770188093185425
sampled,10,4,355,7.416917324066162,16.770188093185425
sampled,10,4,356,7.459561824798584,16.770188093185425
sampled,10,4,357,7.287302017211914,16.770188093185425
